respondent,uniqueId,choice,choiceNumber,tripLength,av_Walking,av_PrivateCar,av_PublicTransport,av_PrivateBike,av_CarSharing,av_BikeSharing,av_EScooterSharing,AccessEgressTime_Walking,TravelTime_Walking,SearchParking_Walking,TravelCost_Walking,ParkingCost_Walking,Availability_Walking,AccessEgressTime_PrivateCar,TravelTime_PrivateCar,SearchParking_PrivateCar,TravelCost_PrivateCar,ParkingCost_PrivateCar,Availability_PrivateCar,AccessEgressTime_PublicTransport,TravelTime_PublicTransport,SearchParking_PublicTransport,TravelCost_PublicTransport,ParkingCost_PublicTransport,Availability_PublicTransport,AccessEgressTime_PrivateBike,TravelTime_PrivateBike,SearchParking_PrivateBike,TravelCost_PrivateBike,ParkingCost_PrivateBike,Availability_PrivateBike,AccessEgressTime_CarSharing,TravelTime_CarSharing,SearchParking_CarSharing,TravelCost_CarSharing,ParkingCost_CarSharing,Availability_CarSharing,AccessEgressTime_BikeSharing,TravelTime_BikeSharing,SearchParking_BikeSharing,TravelCost_BikeSharing,ParkingCost_BikeSharing,Availability_BikeSharing,AccessEgressTime_EScooterSharing,TravelTime_EScooterSharing,SearchParking_EScooterSharing,TravelCost_EScooterSharing,ParkingCost_EScooterSharing,Availability_EScooterSharing
185,1907,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,45,5,4,1,-1,1,55,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,65,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
185,1908,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,10,1,5,-1,5,25,-1,1,-1,-1,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,5.5,-1,100
185,1909,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,15,15,5,1,1,-1,5,20,-1,3.5,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,1,9.5,-1,100
216,2222,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,1,0.5,1,-1,1,25,-1,1,-1,-1,0,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,30,0,5.5,-1,100
216,2223,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,10,1,5,-1,5,25,-1,1,-1,-1,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,5.5,-1,100
216,2224,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,45,5,4,5,-1,10,55,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,45,5,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216,2225,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,10,55,5,3,0,-1,1,65,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,5,45,1,9.5,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216,2226,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,10,20,5,1.5,1,-1,10,25,-1,1,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,1,7.5,-1,50
216,2227,Walking,1,0.5,1,1,0,1,0,1,0,-1,5,-1,-1,-1,-1,5,2,10,0.1,5,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0.3,-1,100,-1,-1,-1,-1,-1,-1
216,2228,Walking,1,1,1,1,1,1,0,1,0,-1,14,-1,-1,-1,-1,10,4,5,1,5,-1,5,4,-1,2,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,0.4,-1,50,-1,-1,-1,-1,-1,-1
216,2229,Walking,1,1,1,1,1,1,0,0,1,-1,14,-1,-1,-1,-1,5,5,5,2,0,-1,5,5,-1,2,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,1.5,-1,100
216,2230,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,25,1,3,0,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2.5,-1,50,-1,-1,-1,-1,-1,-1
216,2231,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,25,10,3,1,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2,-1,50,-1,-1,-1,-1,-1,-1
216,2232,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,5,35,10,2.5,5,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,30,0,2,-1,100,-1,-1,-1,-1,-1,-1
216,2233,Walking,1,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216,2234,Walking,1,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216,2235,Walking,1,1.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217,2236,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,45,10,5,5,-1,10,55,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,10,55,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217,2237,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,55,10,3,1,-1,1,65,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,1,55,0,9.5,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217,2238,None,9,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,65,1,5,5,-1,5,75,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,5,55,0,24,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217,2239,Public Transport,3,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,15,10,5,1.5,1,-1,10,25,-1,3.5,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
217,2240,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,20,10,5,0.5,5,-1,1,20,-1,3.5,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,5.5,-1,50
217,2241,Bike-sharing,8,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,15,10,1,1.5,5,-1,5,30,-1,1,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,20,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
217,2242,Walking,1,0.5,1,1,0,1,0,1,0,-1,7,-1,-1,-1,-1,5,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.1,-1,100,-1,-1,-1,-1,-1,-1
217,2243,Public Transport,3,1,1,1,1,1,0,1,0,-1,14,-1,-1,-1,-1,10,4,5,1,5,-1,5,4,-1,2,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,0.4,-1,50,-1,-1,-1,-1,-1,-1
217,2244,Walking,1,1,1,1,1,1,0,1,0,-1,12,-1,-1,-1,-1,10,4,1,1,0,-1,5,6,-1,1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,0,0.4,-1,100,-1,-1,-1,-1,-1,-1
217,2245,Bike-sharing,8,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,5,30,10,2,1,-1,-1,-1,-1,-1,-1,-1,0,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,20,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
217,2246,None,9,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,5,10,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
217,2247,Bike-sharing,8,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,10,12,1,1,5,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,0.5,-1,50,-1,-1,-1,-1,-1,-1
217,2248,Walking,1,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217,2249,E-scooter-sharing,8,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217,2250,E-scooter-sharing,8,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218,2251,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,5,15,1,0.5,0,-1,1,30,-1,3.5,-1,-1,0,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,7.5,-1,100
218,2252,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,45,5,4,1,-1,1,65,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,65,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218,2253,Private Car,2,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,1,0.5,1,-1,1,25,-1,1,-1,-1,0,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,30,0,5.5,-1,100
218,2254,Private Car,2,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,20,10,10,0.5,0,-1,5,25,-1,1,-1,-1,2,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,1,5.5,-1,50
218,2255,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,55,10,3,0,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,65,1,24,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218,2256,Private Car,2,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,20,10,5,0.5,5,-1,1,20,-1,3.5,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,5.5,-1,50
218,2257,Private Car,2,0.5,1,1,0,1,0,0,1,-1,5,-1,-1,-1,-1,10,2,1,0.5,0,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.5,-1,100
218,2258,Walking,1,1,1,1,1,1,0,1,0,-1,14,-1,-1,-1,-1,10,5,1,0.2,5,-1,2,4,-1,0,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.4,-1,50,-1,-1,-1,-1,-1,-1
218,2259,Walking,1,0.5,1,1,0,1,0,0,1,-1,6,-1,-1,-1,-1,5,1,5,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,0,1,-1,100
218,2260,Private Car,2,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,10,30,1,2,5,-1,-1,-1,-1,-1,-1,-1,0,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,20,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
218,2261,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,1,15,10,1,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
218,2262,Walking,1,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,1,10,10,1,0,-1,-1,-1,-1,-1,-1,-1,0,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
218,2263,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218,2264,Private Bike,4,1.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218,2265,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,2266,Public Transport,3,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,20,1,1,0,-1,1,25,-1,3.5,-1,-1,0,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,20,0,2,-1,100,-1,-1,-1,-1,-1,-1
220,2267,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,45,1,5,1,-1,1,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,45,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,2268,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,10,1,1.5,5,-1,10,20,-1,3.5,-1,-1,0,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,0,2.5,-1,100,-1,-1,-1,-1,-1,-1
220,2269,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,10,65,1,3,5,-1,1,75,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,65,1,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,2270,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,20,55,1,4,1,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,10,55,1,9.5,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,2271,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,20,10,5,0.5,5,-1,1,20,-1,3.5,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,5.5,-1,50
220,2272,Private Bike,4,0.5,1,1,0,1,0,1,0,-1,6,-1,-1,-1,-1,5,1,5,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,0,0.3,-1,100,-1,-1,-1,-1,-1,-1
220,2273,Walking,1,0.5,1,1,0,1,0,0,1,-1,5,-1,-1,-1,-1,10,2,1,0.5,0,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.5,-1,100
220,2274,Private Bike,4,1,1,1,1,1,0,1,0,-1,10,-1,-1,-1,-1,5,5,5,1,0,-1,2,4,-1,1,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,0.2,-1,50,-1,-1,-1,-1,-1,-1
220,2275,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,25,1,3,0,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2.5,-1,50,-1,-1,-1,-1,-1,-1
220,2276,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,25,10,3,1,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2,-1,50,-1,-1,-1,-1,-1,-1
220,2277,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,10,12,1,1,5,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,0.5,-1,50,-1,-1,-1,-1,-1,-1
220,2278,E-scooter-sharing,8,0.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,2279,Walking,1,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,2280,Private Bike,4,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,2281,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,55,5,5,0,-1,5,55,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,5,55,0,9.5,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,2282,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,45,10,3,5,-1,1,55,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,45,0,9.5,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,2283,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,45,5,5,0,-1,1,65,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,45,0,9.5,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,2284,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,20,10,10,0.5,0,-1,5,25,-1,1,-1,-1,2,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,1,5.5,-1,50
221,2285,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,20,55,5,5,1,-1,5,65,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,10,55,1,9.5,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,2286,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,45,5,4,5,-1,10,55,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,45,5,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,2287,Walking,1,0.5,1,1,0,1,0,1,0,-1,6,-1,-1,-1,-1,5,1,5,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,0,0.3,-1,100,-1,-1,-1,-1,-1,-1
221,2288,Public Transport,3,1,1,1,1,1,0,1,0,-1,14,-1,-1,-1,-1,10,4,5,1,5,-1,5,4,-1,2,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,0.4,-1,50,-1,-1,-1,-1,-1,-1
221,2289,Public Transport,3,1,1,1,1,1,0,1,0,-1,10,-1,-1,-1,-1,5,3,1,1,0,-1,2,6,-1,2,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,0.6,-1,50,-1,-1,-1,-1,-1,-1
221,2290,Private Car,2,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,10,30,1,2,5,-1,-1,-1,-1,-1,-1,-1,0,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,20,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
221,2291,Private Car,2,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,25,10,3,1,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2,-1,50,-1,-1,-1,-1,-1,-1
221,2292,Private Car,2,3.5,1,1,0,1,0,1,0,-1,45,-1,-1,-1,-1,1,12,1,1.5,5,-1,-1,-1,-1,-1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
221,2293,None,9,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,2294,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,2295,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
223,2296,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,45,10,5,5,-1,10,55,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,10,55,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
223,2297,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,45,10,3,1,-1,1,55,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,45,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
223,2298,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,10,1,5,-1,5,25,-1,1,-1,-1,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,5.5,-1,100
223,2299,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,20,55,5,5,1,-1,5,65,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,10,55,1,9.5,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
223,2300,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,10,65,1,3,5,-1,1,75,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,65,1,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
223,2301,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,45,5,4,5,-1,10,55,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,45,5,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
223,2302,Walking,1,0.5,1,1,0,1,0,1,0,-1,7,-1,-1,-1,-1,5,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.1,-1,100,-1,-1,-1,-1,-1,-1
223,2303,Walking,1,1,1,1,1,1,0,1,0,-1,12,-1,-1,-1,-1,10,3,1,0.2,1,-1,5,4,-1,0,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,0.6,-1,50,-1,-1,-1,-1,-1,-1
223,2304,Walking,1,0.5,1,1,0,1,0,0,1,-1,7,-1,-1,-1,-1,5,1,10,0.5,0,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,2,-1,100
223,2305,Bike-sharing,8,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,1,12,10,2,5,-1,-1,-1,-1,-1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
223,2306,Private Car,2,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,5,30,1,3,1,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2,-1,100,-1,-1,-1,-1,-1,-1
223,2307,Bike-sharing,8,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,1,10,1,2,1,-1,-1,-1,-1,-1,-1,-1,0,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
223,2308,Walking,1,0.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
223,2309,Private Bike,4,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
